0146961;NCor.C100x2766 Spec.12              3000
0146962;NCor.C100x2766 Spec.12
0146963;NCor.C100x2790 Spec. ST47           3000
0146964;NCor.C100x2790 Spec. ST47
0146965;NCor.C060x632 Spec.20               3000
0146966;NCor.C060x632 Spec.20
0147094;Mensola ML L=700 in N080
0147095;Mensola ML L=700 in N080            9010
0147099;Ancoraggio Doghe su base ML           ZN
0147100;Conten. Rete 2000x1100x1000H N.P.     ZN
0147111;NCor.C120x1281_5N_C Spec. DX        1004
0147114;NCor.C120x1281_5N_C Spec. DX
0147115;NCor.C120x1281_C_5N Spec. SX        1004
0147116;NCor.C120x1281_C_5N Spec. SX
0147117;NCor.C080x1841_5S_C Spec. DX        9010
0147118;NCor.C080x1841_5S_C Spec. DX
0147119;NCor.C080x1841_C_5S Spec. SX        9010
0147120;NCor.C080x1841_C_5S Spec. SX
0147213;NCor.C150x1236 FS Spec.01 Ang.      9010
0147214;NCor.C150x1236 FS Spec.01 Ang. CV
0147215;NCor.C150x2316 FS Spec.02 Ang.      9010
0147216;NCor.C150x2316 FS Spec.02 Ang.
0147217;NCor.C150x1666 5N Spec.03           9010
0147218;NCor.C150x1666 5N Spec.03
0147220;NCor.C150x2316 5N Spec.04           9010
0147221;NCor.C150x2316 5N Spec.04
0147235;Supp.centr. bobine L=1100 Spec.
0147236;Supp.centr. bobine L=1100 Spec.     9006
0147258;Canc.anta-ribalta H=2758 spec.      1004
0147259;Canc.anta-ribalta H=2758 spec.
0147265;Corrimano N060 L=1000 spec.         5011
0147266;Corrimano N060 L=1000 spec.
0147267;Corrim.N060 L=1000 x Anta-Rib.      5011
0147268;Corrim.N060 L=1000 x Anta-Rib.
0147298;Coprifilo L 20x20x0.8 L=3000          Zn
0147314;NCor.C180Rx3570 FS Spec C01
0147315;NCor.C180Rx3570 FS Spec C01         5013
0147316;NCor.C180x2396 FS Spec C02
0147317;NCor.C180x2396 FS Spec C02          5013
0147318;NCor.C180x2456 FS Spec C04
0147319;NCor.C180x2456 FS Spec C04          5013
0147320;NCor.C180x2416 FS Spec C05
0147321;NCor.C180x2416 FS Spec C05          5013
0147322;NCor.C150x2556 FS Spec C06
0147323;NCor.C150x2556 FS Spec C06          5013
0147324;NCor.C180x2826 FS Spec C08
0147325;NCor.C180x2826 FS Spec C08          5013
0147326;NCor.C180x2006 FS Spec C09
0147327;NCor.C180x2006 FS Spec C09          5013
0147333;NCor.C180x2456 FS Spec C10
0147334;NCor.C180x2456 FS Spec C10          5013
0147341;NCor.C180x1246 FS Spec C11
0147342;NCor.C180x1246 FS Spec C11          5013
0147344;NCor.C180x1306 FS Spec C12
0147345;NCor.C180x1306 FS Spec C12          5013
0147346;Accopp.C180Rx3564 Punt.Spec. C03
0147347;Accopp.C180Rx3564 Punt.Spec. C03    5013
0147350;Lamiera 500x470x30 aletta 50
0147351;Lamiera 500x470x30 aletta 50      NEROSL
0147400;Accopp.C180Rx3564 Punt.Spec. C13
0147401;Accopp.C180Rx3564 Punt.Spec. C13    5013
0147468;Corr.tubo Quadro 60x2x3056 spec
0147469;Corr.tubo Rett.80x60x2x3056 spec.
0147470;Corr.tubo Rett.120x60x2x3056 spec
0147487;Prot. Front. Spalle da 4200 Spec.
0147488;Prot. Front. Spalle da 4200 Spec.   1004
0147489;Prot.Front.Spalle L=350+950+350
0147490;Prot.Front.Spalle L=350+950+350     1004
0147492;Prot.Front.Spalle 950+350 DX
0147493;Prot.Front.Spalle 950+350 DX        1004
0147494;Prot. Front. Spalle L=3660 Spec.
0147495;Prot. Front. Spalle L=3660 Spec.    1004
0147576;Spalla Spec.RK1576x400 ASS.         1004
0147577;Montante EB L=1574 Spec             1004
0147578;Montante EB L=1574 Spec
0147690;Rip.Spec.CB B C060x888(CV_120)
0147691;Rip.Spec.CB B C060x888(CV_120)      5010
0147755;Accopp.C180Rx3564 Punt.Spec. C18
0147762;Accopp.C180Rx3564 Punt.Spec. C18    5013
0147763;Accopp.C180x2594 Punt.Spec. C19
0147764;Accopp.C180x2594 Punt.Spec. C19     5013
0147765;NCor.C180Rx2540 5GN Spec C20
0147766;NCor.C180Rx2540 5GN Spec C20        5013
0147767;NCor.C180Rx3008 Spec C21
0147768;NCor.C180Rx3008 Spec C21            5013
0147788;NCor.C180x1806_5_5 Spec. U DX
0147790;NCor.C180x1806_5_5 Spec. U DX       7000
0147791;NCor.C180x1806_5_5 Spec. U sing.
0147792;NCor.C180x1806_5_5 Spec. U sing.    7000
0147796;NCor.C180x1506_5_5 Spec. U PG int.
0147797;NCor.C180x1506_5_5 Spec. U PG int.  7000
0147798;NCor.C180x1656_5_5 Spec. U
0147799;NCor.C180Rx3008 Spec C22
0147800;NCor.C180x1656_5_5 Spec. U          7000
0147801;NCor.C180Rx3008 Spec C22            5013
0147802;NCor.C180Rx2960 Spec C23
0147803;NCor.C180Rx2960 Spec C23        5013
0147804;NCor.C180x2686 FS Spec C24
0147805;NCor.C180x2686 FS Spec C24          5013
0147806;NCor.C180x2604 FS Spec C25
0147807;NCor.C180x2604 FS Spec C25          5013
0147811;NCor.C180Rx3831 FS Spec C26
0147813;NCor.C180Rx3831 FS Spec C26         5013
0147817;NCor.C180Rx3831 FS Spec C27
0147818;NCor.C180Rx3831 FS Spec C27         5013
0147819;NCor.C180Rx4061 FS Spec C28
0147820;NCor.C180Rx4061 FS Spec C28         5013
0147821;NCor.C180Rx4061 FS Spec C29
0147822;NCor.C180Rx4061 FS Spec C29         5013
0147823;Accopp.C180Rx3517 Punt.Spec. C30
0147824;Accopp.C180Rx3517 Punt.Spec. C30    5013
0147825;NCor.C150x2456 FS Spec C31
0147826;NCor.C150x2456 FS Spec C31          5013
0147827;NCor.C180Rx150 FS Spec C32
0147828;NCor.C180x150 FS Spec C32           5013
0147835;Corr.EB R042x1180 Spec.DX
0147836;Corr.EB R042x1180 Spec.DX             Zf
0147837;Corr.EB R042x1180 Spec.SX
0147838;Corr.EB R042x1180 Spec.SX             Zf
0147849;Portafusti da 700 Spec.             2004
0147850;Portafusti da 700 Spec.
0147894;Parapetto spec. DX 1090x250         1004
0147895;Parapetto spec. DX 1090x250
0147906;Coprifilo L 75x50x1 L=1140            Zn
0147907;Coprifilo L 75x50x1 L=3740            Zn
0147908;Coprifilo L 75x50x1 L=2000            Zn
0147909;Coprifilo L 75x50x1 L=4500            Zn
0147910;Coprifilo L 75x50x1 L=2300            Zn
0147911;Coprifilo L 75x50x1 L=500             Zn
0147912;Coprifilo L 200x50x2 L=900            Zn
0147913;OMEGA 55x40x20x2 L=2000               Zn
0147914;OMEGA 55x80x20x2 L=2000               Zn
0147915;Lamiera liscia 250x2 L=3000           Zn
0147916;NCor.C180x1806_5_5 Spec. U SX
0147917;NCor.C180x1806_5_5 Spec. U SX       7000
0147982;Comp.lam.grec.h=55 289x1500           Zn
0147983;NCor.C180x2706_5_5 Spec. U DX
0147985;NCor.C180x2706_5_5 Spec. U DX       1004
0147987;NCor.C180x2706_5_5 Spec. U SX
0147988;NCor.C180x2706_5_5 Spec. U SX       1004
0147990;NCor.C180x2706_5_5_F Spec. U DX
0147994;Spalla A10 2996x1400 Spec.       comp.da
0147995;NCor.C180x2706_5_5_F Spec. U DX     1004
0147996;NCor.C180x2706_5_5_F Spec. U SX
0147997;NCor.C180x2706_5_5_F Spec. U SX     1004
0148001;NCor.C180x1806_5_5 Spec. U DX       1004
0148004;NCor.C180x1806_5_5 Spec. U SX       1004
0148005;NCor.C180x1206_5_5_4 Spec. U
0148006;NCor.C180x1806_5_5_4 Spec. U        1004
0148013;Prot.Front.Spalle L=950+350 SX
0148014;Prot.Front.Spalle L=950+350 SX      1004
0148016;Prot.Front.Spalle L=450+350 DX
0148018;Canc.anta-ribalta H=2200 spec.      1004
0148019;Prot.Front.Spalle L=450+350 DX      1004
0148020;Prot.Front.Spalle L=450+350 SX
0148021;Prot.Front.Spalle L=450+350 SX      1004
0148024;Corrim.N060 L=1186 x Anta-Rib. DX   1004
0148025;Corrim.N060 L=1186 x Anta-Rib. DX
0148026;Corrim.N060 L=1186 x Anta-Rib. SX   1004
0148027;Corrim.N060 L=1186 x Anta-Rib. SX
0148029;NCor.C180x1806_5_5 Spec. U DX
0148030;NCor.C180x1806_5_5 Spec. U DX       1004
0148031;NCor.C180x1806_5_5 Spec. U SX
0148032;NCor.C180x1806_5_5 Spec. U SX       1004
0148043;Prof. C 25x60x100x3x5870 (Dis.R36)   Zn
0148044;Prof. C 25x60x100x3x5948 (Dis.R37)   Zn
0148045;NCor.C100x2106 FS Spec.C03
0148047;NCor.C100x2106 FS Spec.C03        ALEASY
0148049;NCor.C100x2106 FS Spec.C04
0148050;NCor.C100x2106 FS Spec.C04        ALEASY
0148051;NCor.C100x2106 FS Spec.C05
0148052;NCor.C100x2106 FS Spec.C05        ALEASY
0148053;NCor.C100x2106 FS Spec.C06
0148054;NCor.C100x2106 FS Spec.C06        ALEASY
0148055;NCor.C100x2106 FS Spec.C07
0148056;NCor.C100x2106 FS Spec.C07        ALEASY
0148057;NCor.C100x2106 FS Spec.C08
0148058;NCor.C100x2106 FS Spec.C08        ALEASY
0148059;NCor.C100x2106 FS Spec.C09
0148060;NCor.C100x2106 FS Spec.C09        ALEASY
0148061;NCor.C100x2106 FS Spec.C10
0148062;NCor.C100x2106 FS Spec.C10        ALEASY
0148063;NCor.C100x2106 FS Spec.C11
0148064;NCor.C100x2106 FS Spec.C11        ALEASY
0148069;Corr.C100x2106 Spec Fs SX
0148070;Corr.C100x2106 Spec FS SX         ALEASY
0148071;Corr.R060x2106 Spec  SX
0148072;Corr.R060x2106 Spec SX            ALEASY
0148073;Corr.R060x2106 Spec  DX
0148074;Corr.R060x2106 Spec DX            ALEASY
0148075;Corr.R042x2106 Spec  SX
0148076;Corr.R042x2106 Spec SX            ALEASY
0148077;Corr.R042x2106 Spec  DX
0148078;Corr.R042x2106 Spec DX            ALEASY
0148079;NCor.C100x2106 FS Spec.C12
0148080;NCor.C100x2106 FS Spec.C12        ALEASY
0148086;NCor.C100x2106 FS Spec.C13
0148087;NCor.C100x2106 FS Spec.C13        ALEASY
0148088;NCor.C100x2106 FS Spec.C14
0148089;NCor.C100x2106 FS Spec.C14        ALEASY
0148196;NCor.C100x2706 INT=4 EST=4 Spec. DX
0148198;NCor.C100x2706 INT=4 EST=4 Spec. DX 5010
0148199;NCor.C100x2706 INT=4 EST=4 Spec. SX
0148200;NCor.C100x2706 INT=4 EST=4 Spec. SX 5010
0148202;Corrimano N060 L=2106 Spec. Sx
0148203;Corrimano N060 L=2106 Spec. Sx    ALEASY
0148204;Corrimano N060 L=2106 Spec. Dx
0148205;Corrimano N060 L=2106 Spec. Dx    ALEASY
0148207;FAP 150x2106 Spec. Sx.calp.74
0148208;FAP 150x2106 Spec. Sx.calp.74     ALEASY
0148209;FAP 150x2106 Spec. Dx.calp.74
0148210;FAP 150x2106 Spec. Dx.calp.74     ALEASY
0148312;Piastra 160x100x10 fori Ø14
0148313;Piastra 220x120x10 A13x20 Vert.
0148314;Omega 20x90x70x2x1450 (Tav.E54)
0148315;Mon.D20 7181 Rinf.Spec.K1
0148316;Mon.D20 7181 Rinf.Spec.K1           5010
0148317;Spalla H=7181x1000 K1               5010
0148318;Mon.D20 7181 Rinf.Spec.K2
0148319;Piastra 260x250x5 forata ø13
0148320;Piastra 220x120x10 A13x20 Oriz.
0148321;Mon.D20 7181 Rinf.Spec.K2           5010
0148322;Spalla H=7181x1000 K2               5010
0148323;Colonn. per prot. front. TP H=408
0148324;Colonn. per prot. front. TP H=408   1004
0148328;Prot.Front.Spalle 925 inn. U
0148329;Prot.Front.Spalle 925 inn. U        1004
0148330;U 40x40x40x4.0 L=90 for.Ø 10
0148331;Prot.Front.Spalle L=2300 inn. U
0148332;Prot.Front.Spalle L=2300 inn. U     1004
0148333;Piede A-B speciale H=90+10
0148334;Piede A-B speciale H=90+10        ALEASY
0148338;L 120x60x8 L=60 foro Ø 17
0148339;Prot.Front.Spalle L=1573 Spec.
0148340;Prot.Front.Spalle L=1573 Spec.      1004
0148341;Prot.Front.Spalle L=3540 inn. U
0148342;Prot.Front.Spalle L=3540 inn. U     1004
0148343;Prot.Front.Spalle L=493 Spec.
0148344;Prot.Front.Spalle L=493 Spec.       1004
0148345;Prot.Front.Spalle L=950 Spec.
0148346;Prot.Front.Spalle L=950 Spec.       1004
0148347;Prot.Front.Spalle L=1650 inn. U
0148349;Prot.Front.Spalle L=1650 inn. U     1004
0148351;Prot.Front.Spalle L=3550 inn. U
0148354;Prot.Front.Spalle L=3550 inn. U     1004
0148380;Mont.CB H=9524 CW40FPZ50 Spec.
0148381;Mont.CB H=9524 CW40FPZ50 AutoP.
0148384;Col CBS9470x1600 CW40FZ50 Autoport.
0148385;Mont.CB H=8487 CW40FPZ50 Spec.
0148386;Mont.CB H=8487 CW40FPZ50 AutoP.
0148387;Col CBS8495x1600 CW40FZ50 Autoport.
0148388;NCor.N080x3506 Spec. (x=67)
0148389;NCor.N080x3506 Spec. (x=67)         5010
0148402;Prof. U 95x89x95x4x80 spec.
0148403;Prof. L 119° 120x100x4x1210
0148404;Prof. L 119° 120x100x4x2309
0148405;Prof. L 122x120x2x1210 Dx
0148406;Prof. L 122x120x2x1210 Sx
0148407;Prof. L 122x120x2x2309 for.asolato
0148408;Lamiera 40x1010x40x2 L=1990           Zn
0148409;Prof.U 100x99x100x4x805 spec.
0148410;Prof. sagomato 38x118x88x4 L=805
0148411;Prof. C 61° 110x99x4x1210 Dx
0148412;Prof. C 61° 110x99x4x1210 Sx
0148413;Piastra forata 160x81x5 Ø 13
0148414;Supp.a.sb.corr.N060 DX 56 Spec.A
0148415;Supp.a.sb.corr.N060 DX 56 Spec.A    5010
0148416;Centr.Pallet Post.MF SX L=1210
0148417;Centr.Pallet Post.MF SX L=1210      ARBT
0148418;Centr.Pallet Post.MF DX L=1210
0148419;Centr.Pallet Post.MF DX L=1210      ARBT
0148420;Centr.Pallet Post.BF L=2309
0148421;Centr.Pallet Post.BF L=2309         ARBT
0148422;Centr.Pallet Ant.MF SX L=1210
0148423;Centr.Pallet Ant.MF SX L=1210       ARBT
0148426;Centr.Pallet Ant.MF DX L=1210
0148429;Centr.Pallet Ant.MF DX L=1210       ARBT
0148430;Centr.Pallet Anter.Bif. L=2309
0148431;Supp.a.sb.corr.N060 SX 56 Spec.A
0148432;Centr.Pallet Anter.Bif. L=2309      ARBT
0148433;Supp.a.sb.corr.N060 SX 56 Spec.A    5010
0148434;Supp.a.sb.corr.N060 DX 56 Spec.B
0148435;Supp.a.sb.corr.N060 DX 56 Spec.B    5010
0148436;Supp.a.sb.corr.N060 SX 56 Spec.B
0148437;Supp.a.sb.corr.N060 SX 56 Spec.B    5010
0148438;Supp.a.sb.corr.N060 DX 56 Spec.C
0148439;Supp.a.sb.corr.N060 DX 56 Spec.C    5010
0148440;Supp.spec.centr.Pallet H=95
0148441;Supp.a.sb.corr.N060 SX 56 Spec.C
0148442;Supp.a.sb.corr.N060 SX 56 Spec.C    5010
0148443;Supp.spec.centr.Pallet H=95         ARBT
0148444;Prof.U 100x99x100x4x805 spec.       ARBT
0148445;Piastra antisb.N060 BF 126+42+56
0148470;Supp.a.sb.corr.N060 BF Spec.A
0148471;Supp.a.sb.corr.N060 BF Spec.A       5010
0148472;Supp.a.sb.corr.N060 BF Spec.B
0148473;Supp.a.sb.corr.N060 BF Spec.B       5010
0148474;Supp.a.sb.corr.N060 BF Spec.C
0148475;Supp.a.sb.corr.N060 BF Spec.C       5010
0148476;Prof. L 122x120x2x1210 Sx           ARBT
0148477;Prof. L 122x120x2x1210 Dx           ARBT
0148478;Centr.Pallet Post.MF SX L=1210 Spec.
0148479;Centr.Pallet Post.MF SX L=1210 sp.  ARBT
0148480;Centr.Pallet Post.MF DX L=1210 Spec.
0148481;Centr.Pallet Post.MF DX L=1210 sp.  ARBT
0148505;Ang.150x75x9 L=3500 A1              1004
0148522;Ang.150x75x9 L=4500 A2              1004
0148542;Ang.150x75x9 L=4200 A3              1004
0148543;Ang.150x75x9 L=1750 A4              1004
0148544;Ang.150x75x9 L=400 A5               1004
0148545;Ang.150x75x9 L=150 A6               1004
0148546;U Giunz.Int.Mont.CD L=364               9002
0148547;Piede C-D speciale H=84+10
0148548;Piede C-D speciale H=84+10          9002
0148608;Mont.D20 10+11212+1872 Piede sald.
0148609;Prot.Front.Spalle L=1350 Spec.
0148610;Prot.Front.Spalle L=1350 Spec.      1004
0148611;Prot.Front.Spalle L=700 Spec.
0148619;Prot.Front.Spalle L=700 Spec.       1004
0148625;Z portarip.Spec 24x22x24x2x1788       Zn
0148631;Spalla D20 13292/13084x720   composta da
0148635;Spalla D20 13292/13084x840   composta da
0148639;Spalla D20 13292/13084x1070  composta da
0148644;RT N060x1100 st.Spec. (sal_FS)
0148645;RT N060x1100 st.Spec. (sal_FS)      1004
0148648;NCor.C140x3006 5GN Ang.Int.Spec
0148649;NCor.C140x3006 5GN Ang.Int.Spec     5010
0148673;Prof. C 61° 110x99x4x1210 Dx        ARBT
0148674;Prof. C 61° 110x99x4x1210 Sx        ARBT
0148677;Prof. sagomato 38x118x88x4 L=805    ARBT
0148678;Rete 50x50x5 1000x2500
0148679;Rete 50x50x5 1000x2500              5010
0148709;NCor.C080x3006 FS Ang.Int.Spec
0148710;NCor.C080x3006 FS Ang.Int.Spec      5010
0148773;NCor.N080x1230 FS Spec 04
0148774;NCor.N080x1230 FS spec 04           5010
0148775;Piastra 175x140x5 foro 42X42
0148776;Piastra 223x140x5 foro 42X42
0148779;NCor.N080x1230 FS Spec 03
0148780;NCor.N080x1230 FS spec 03           5010
0148781;Supp.a.sb.Spec.BT Q040 SX 125
0148782;Supp.a.sb.Spec.BT Q040 SX 125       7000
0148783;Supp.a.sb.Spec.BT Q040 DX 125
0148784;Supp.a.sb.Spec.BT Q040 DX 125       7000
0148785;Supp.a.sb.Spec.BT Q040 SX 173
0148786;Supp.a.sb.Spec.BT Q040 SX 173       7000
0148787;Supp.a.sb.Spec.BT Q040 DX 173
0148788;Supp.a.sb.Spec.BT Q040 DX 173       7000
0148802;Protez. antisb. BT 2706x125 Spec.
0148803;Protez. antisb. BT 2706x125 Spec.   1004
0148824;Targa di portata PP/EB spec.02
0148825;Mont.C20 L=4160 Piede sald.
0148826;Mont.C20 L=4160 Piede sald.           Zc
0148827;Mont.C20 L=4056 Piede sald.
0148828;Mont.C20 L=4056 Piede sald.           Zc
0148829;Spalla C20 4160-4056x1100NN AS comp. da:
0148833;RT C 30x60x80x2 L=1000 St.47x3
0148834;RT C 30x60x80x2 L=1000 St.47x3      5010
0148873;NCor.BT C080x1206 5N Spec. X=146
0148874;NCor.BT C080x1406 5N spec. X=146    ARBT
0148878;NCor.BT C080x1406 5N Spec. X=146
0148882;NCor.BT C080x1206 5N spec. X=146    ARBT
0148889;NCor.C090x2906 5GN Spec.17
0148895;NCor.C090x2906 5GN Spec.17          9002
0148903;NCor.C120x2906 5GN Spec.16
0148908;NCor.C120x2906 5GN Spec.16          9002
0148912;NCor.C120x2906 5GN Spec.20
0148936;Piastra forata 105x60x5 N
0148938;NCor.C120x2906 5GN Spec.20          9002
0148943;NCor.C120x1016 5GN Spec.21
0148944;NCor.C120x1016 5GN Spec.21          9002
0148947;NCor.C120x2456 5GN Spec.19
0148948;NCor.C120x2456 5GN Spec.19          9002
0148949;NCor.C120x1333 5GN Spec.18
0148955;NCor.C120x1333 5GN Spec.18          9002
0148956;NCor.C090x2906 5GN Spec.22
0148957;NCor.C090x2906 5GN Spec.22          9002
0148959;NCor.C130x2456 Spec.98              9002
0148960;NCor.C130x2456 Spec.98
0148985;NCor.C120x2906 5GN Spec.25
0148986;NCor.C120x2906 5GN Spec.25          9002
0149001;Telaio di rialzo H=325 HEA140
0149002;NCor.C130x2456 Spec.99
0149003;Telaio di rialzo H=325 HEA140         Zc
0149004;NCor.C130x2456 Spec.99              9002
0149005;Profilo L 100x50x8 for. ø13 L=200 Spec.
0149007;Profilo L 100x50x8 for. ø13 L=200   2004
0149008;Piastra spess. 240x110x1spec.         Zn
0149009;Piastra spess. 240x110x2 spec.        Zn
0149010;Lam.grec.h=55 745x0.6 L=1080          Zn
0149011;Lam.grec.h=55 745x0.6 L=2050          Zn
0149012;Lam.grec.h=55 745x0.6 L=3500          Zn
0149023;Piastra forata110x80x3.5 asolata
0149024;Colonnina N060x2 H=572 Spec.
0149025;Colonnina N060x2 H=572 Spec.          Zc
0149031;Staffa Protez. fotocellulle BM
0149032;Staffa Protez. fotocellulle BM   NEROSOL
0149035;Montante L=7156 Tipo D20 Spec.
0149089;NCor.C180x2656 5GN spec. 02
0149090;NCor.C180x2656 5GN spec.02          5010
0149091;Inn.-prolunga 70x40x372 Spec.
0149093;NCor.C180Rx2656 5GN spec.03
0149094;NCor.C180Rx2656 5GN spec.03         5010
0149095;NCor.C180Rx2656 5GN spec.04.
0149096;NCor.C180Rx2656 5GN spec.04         5010
0149097;Col.D20x13304 Spec.27            Comp.da
0149098;NCor.C180x2656 5GN spec.05
0149099;Col.D20x11420/11212 Spec.25
0149100;NCor.C180x2656 5GN spec.05          5010
0149101;NCor.C180x2656 5GN spec.06
0149102;NCor.C180x2656 5GN spec.06          5010
0149103;Col.D20x11420/11212 Spec.25         9002
0149104;L 60x40x7 L=100 foro Ø 11
0149106;L 60x40x7 L=100 foro Ø 11           5010
0149107;Inn.Col.D20x2080/1872 Spec.25
0149108;Inn.Col.D20x2080/1872 Spec.25       9002
0149109;Lamiera 2645x900x1 aletta 15x16
0149110;Lamiera 2645x1055x1 aletta 15x16
0149117;Tamponam.rete 17962X3000
0149190;Ang. 100x100x5 L=2000 (TE 92)       9011
0149199;Parapetto spec. SX 1084x240       NEROSL
0149214;Rulliera comp.con supporti            Zn
0149252;Mont. L=11222 Tipo D20 Spec.01
0149257;Rete 50x50x5 1200x2400
0149258;Rete 50x50x5 1200x2400              9010
0149262;Piastra 240x110x10 Ø14
0149263;Mont. L=11222 Tipo D20 Spec.01      9002
0149349;Canc. 2400x2140 2 ante tamp. rete   1007
0149351;Canc. 2400x2140 2 ante tamp. rete
0149361;Staffa Z Spec.150x65x250x6 L=60       Zn
0149362;Staffa L Spec.100x50x6 L=60           Zn
0149367;NCor.R060x1016 3GN Spec.30          9002
0149368;NCor.R060x1016 3GN Spec.30
0149370;NCor.R060x1333 3GN Spec.29          9002
0149371;NCor.R060x1333 3GN Spec.29
0149373;NCor.R060x2276 3GN Spec.28          9002
0149374;NCor.R060x2276 3GN Spec.28
0149376;NCor.R060x1961 3GN Spec.05          9002
0149377;NCor.R060x1961 3GN Spec.05
0149379;NCor.R060x2456 3GN Spec.06          9002
0149380;NCor.R060x2456 3GN Spec.06
0149382;NCor.R060x2906 3GN Spec.07          9002
0149383;NCor.R060x2906 3GN Spec.07
0149385;NCor.C180x2005 5N Spec.08           9002
0149386;NCor.C180x2005 5N Spec.08
0149395;NCor.C180x2706 5N Spec.11           9002
0149396;NCor.C180x2706 5N Spec.11
0149408;Col.D20Bx3420 Spec.10               9002
0149409;Col.D20Bx3420 Spec.10
0149479;Piastra a T CV orizz. TP            2004
0149511;Trav. PP 688x30x1.5 Ø9 Spec.          Zn
0149514;Trav. PP 2168x30x1.5 Ø9 Spec.         Zn
0149516;Trav. PP 1408x30x1.5 Ø9 Spec.         Zn
0149518;Trav. PP 1818x30x1.5 Ø9 Spec.         Zn
0149519;Tubo rett. 120x60x2X2300 For.Ø11
0149520;Trav. PP 1038x30x1.5 Ø9 Spec.         Zn
0149521;Innesto sup.x col.D20 spec.09
0149523;Innesto sup.x col.D20 spec.09       9002
0149525;Spalla C20 6324x1000 ZZ          comp.da
0149526;Canc.anta-ribalta H=2360 spec.      5010
0149527;Canc.anta-ribalta H=2360 spec.
0149539;Corrim.N060 L=1356 x Anta-Rib.      5010
0149540;Corrim.N060 L=1356 x Anta-Rib.
0149541;Corrim.N060 L=1256 x Anta-Rib.
0149542;Corrim.N060 L=1256 x Anta-Rib.      5010
0149544;Col.B18x1144 pos.2 Spec.
0149545;Col.B18x1144 pos.2 Spec.            5010
0149556;Prof.U 100x99x100x4x805 spec.21
0149557;Lam.a L 900x60x3 L=38 For.
0149558;Centr.Pallet L=805 Spec.23
0149559;L 30x30x2.0 L=100 forato Ø 11
0149560;Baia BTDX C120 800C0850 Spec. 25
0149561;Baia BTDX C120 800C0850 Spec. 25    ARBT
0149562;Baia BTSX C120 800C0850 Spec. 26
0149563;Baia BTSX C120 800C0850 Spec. 26    ARBT
0149564;Mens. PP BT DX C120C890 Spec.27
0149565;Mens. PP BT DX C120C890 Spec.27     ARBT
0149566;Mens. PP BT SX C120C890 Spec.28
0149567;Mens. PP BT SX C120C890 Spec.28     ARBT
0149568;Corr.copribaia 120x60 L=2300 BF
0149569;Corr.copribaia 120x60 L=2300 BF     ARBT
0149571;Col. BTA 120X71 H=4458 Spec. 32
0149572;Col. BTA 120X71 H=4458 Spec. 32     7000
0149574;Tubo rett. 120x60x2X1210 For.Ø11
0149575;Corr.copribaia 120x60 L=1210 BF
0149576;Corr.copribaia 120x60 L=1210 MF     ARBT
0149613;Rete 50x100x4.8 1132x2855
0149614;Rete 50x100x4.8 1132x1005
0149615;Rete 50x100x4.8 1132x1305
0149616;Rete 50x100x4.8 1132x2255
0149617;Rete 50x100x4.8 1132x1955
0149618;Rete 50x100x4.8 1132x2555
0149619;Rete 50x100x4.8 1132x805
0149620;Rete 50x100x4.8 782x2855
0149621;Rete 50x100x4.8 782x1005
0149622;Rete 50x100x4.8 782x1305
0149623;Rete 50x100x4.8 782x2405
0149624;Rete 50x100x4.8 782x2255
0149625;Rete 50x100x4.8 782x1955
0149626;Rete 50x100x4.8 782x2555
0149627;Rete 50x100x4.8 1502x2855
0149628;Rete 50x100x4.8 1502x1005
0149640;NCor.C090x1629 FS Spec. Conn. DX    1007
0149641;NCor.C090x1629 FS Spec. Conn. DX
0149650;Corrimano N060 L=1629 Conn. DX      1007
0149651;Corrimano N060 L=1629 Spec. Conn. DX
0149652;FAP nor. 150x1629 calp.38 Conn. DX  1007
0149653;FAP nor. 150x1629 calp.38 Conn. DX
0149666;Spalla BTC20 4458x904       composta da
0149667;Centr.Pallet L=805 Spec.23          ARBT
0149682;Spalla BTC20 2482x1000       composta da
0149774;Spalla B18 6324x1000 Spec. comp.
0149811;NCor.R060x2591 3GN Spec.39
0149812;NCor.R060x2591 3GN Spec.39          9002
0149818;C 50x71x360x71x50 L=520 Forati        Zn
0149820;Staffa L 50x35x3 L=30                 Zn
0149886;Scala sopp.3620x800 18 gradini
0149887;NCor.C100x977 FS Spec.01
0149888;NCor.C100x977 FS Spec.01            7000
0149922;NCor.C100x1090 Spec. FS ST77 DX     3000
0149924;NCor.C100x1090 Spec. FS ST77 DX
0149927;NCor.C100x1090 Spec. FS ST77 SX     3000
0149929;NCor.C100x1090 Spec. FS ST77 SX
0149948;Lam.grec.h=55 745x1.2 L=3546 T1       Zn
0149949;Lam.grec.h=55 745x1.2 L=2691 T1       Zn
0149950;Lam.grec.h=55 745x1.2 L=3431 T1       Zn
0149951;Lam.grec.h=55 600x1.2 L=3546 T3       Zn
0149952;Lam.grec.h=55 600x1.2 L=2691 T3       Zn
0149953;Lam.grec.h=55 600x1.2 L=3431 T3       Zn
0149971;Tubo rett.60x30x2x2657 for.Ø9
0149972;Tubo rett.60x30x2x2657 for.Ø9       5010
0149987;Coprifilo Spec.L=2900 E48             Zn
0149988;Coprifilo Spec.L=2900 E46             Zn
0149990;Coprifilo Spec.L=2900 E52             Zn
0149991;Coprifilo Spec.L=2900 E45             Zn
0149992;Coprifilo Spec.L=2900 E44             Zn
0149993;Prof.FAP H150 L=2200 Spec.49          Zn
